"Word","CEFR"
"shorts","C2"
"vandrarhem","C2"
"kvadrat","C2"
"raseri","C2"
"tangent","C2"
"interiör","C2"
"bondgård","C2"
"brådska","C2"
"svartsjuka","C2"
"älskarinna","C2"
"adjektiv","C2"
"berömmelse","C2"
"bundsförvant","C2"
"fjärran","C2"
"utantill","C2"
"överträda","C2"
"bortskämd","C2"
"byggare","C2"
"obildad","C2"
"bål","C2"
"horisontell","C2"
"imitera","C2"
"optisk","C2"
"temperament","C2"
"uppställning","C2"
"bedragare","C2"
"tonfall","C2"
"fotografisk","C2"
"skissera","C2"
"kollision","C2"
"magnetisk","C2"
"sparsam","C2"
"prestigefylld","C2"
"kran","C2"
"småstad","C2"
"vingård","C2"
"flamma","C2"
"försona","C2"
"treårig","C2"
"utlämna","C2"
"linne","C2"
"nybyggare","C2"
"triangel","C2"
"utsliten","C2"
"slank","C2"
"annullera","C2"
"brandkår","C2"
"pinne","C2"
"hare","C2"
"jämförande","C2"
"ministerium","C2"
"vikarie","C2"
"astma","C2"
"förvirra","C2"
"inflammation","C2"
"larma","C2"
"mätta","C2"
"plåster","C2"
"rotation","C2"
"skolgård","C2"
"åtkomst","C2"
"övernatta","C2"
"egenhet","C2"
"oordning","C2"
"revidering","C2"
"smörja","C2"
"ålderdom","C2"
"kommando","C2"
"utmattning","C2"
"keramik","C2"
"mustasch","C2"
"baron","C2"
"boss","C2"
"läder","C2"
"rengöring","C2"
"avfärd","C2"
"hink","C2"
"matematiker","C2"
"passning","C2"
"tillsättning","C2"
"hemort","C2"
"instruera","C2"
"rengöra","C2"
"dekoration","C2"
"månatlig","C2"
"patriotism","C2"
"tillmötesgå","C2"
"gås","C2"
"programmering","C2"
"vicepresident","C2"
"avla","C2"
"brigad","C2"
"allsidig","C2"
"komfort","C2"
"listig","C2"
"simulering","C2"
"återbetala","C2"
"sned","C2"
"bassäng","C2"
"närbelägen","C2"
"pensel","C2"
"luftfart","C2"
"patrull","C2"
"arbetsrum","C2"
"implementering","C2"
"hydda","C2"
"oerfaren","C2"
"bokstavlig","C2"
"elektromagnetisk","C2"
"rymlig","C2"
"världsåskådning","C2"
"ansiktsuttryck","C2"
"frigivning","C2"
"pristagare","C2"
"självsäker","C2"
"fiber","C2"
"dricks","C2"
"tam","C2"
"oreda","C2"
"förnekande","C2"
"algoritm","C2"
"tall","C2"
"avsiktlig","C2"
"biolog","C2"
"tarm","C2"
"adlig","C2"
"spegelbild","C2"
"campus","C2"
"brännvin","C2"
"kompatibel","C2"
"ängslig","C2"
"tolfte","C2"
"beväpna","C2"
"tvåhundra","C2"
"biff","C2"
"ratificering","C2"
"skådespelerska","C2"
"slavisk","C2"
"glänsa","C2"
"ömhet","C2"
"föräldralös","C2"
"tumör","C2"
"vidareutveckling","C2"
"juice","C2"
"deponera","C2"
"kirurgi","C2"
"närmande","C2"
"rondell","C2"
"sensationell","C2"
"stabilisering","C2"
"törst","C2"
"arkitektonisk","C2"
"förbluffande","C2"
"klunga","C2"
"medfölja","C2"
"processor","C2"
"tabu","C2"
"vulgär","C2"
"minnesmärke","C2"
"provision","C2"
"blödning","C2"
"defekt","C2"
"disposition","C2"
"koordinera","C2"
"staket","C2"
"hytt","C2"
"kastrull","C2"
"startpunkt","C2"
"sked","C2"
"bal","C2"
"sandstrand","C2"
"stereotyp","C2"
"tålmodigt","C2"
"arrestering","C2"
"kryssning","C2"
"pipa","C2"
"gräla","C2"
"area","C2"
"förbipasserande","C2"
"förlikning","C2"
"ljuda","C2"
"samexistens","C2"
"terapeutisk","C2"
"trendig","C2"
"återhållsamhet","C2"
"hjort","C2"
"debitera","C2"
"dundra","C2"
"kräm","C2"
"korrespondent","C2"
"aktualitet","C2"
"behållare","C2"
"gruvarbetare","C2"
"åtstramning","C2"
"kontinental","C2"
"väster","C2"
"ankare","C2"
"åker","C2"
"senator","C2"
"häpnad","C2"
"mynning","C2"
"omtänksam","C2"
"omåttlig","C2"
"rekonstruera","C2"
"maximum","C2"
"karaktärsdrag","C2"
"perfektion","C2"
"timmer","C2"
"urin","C2"
"arkivera","C2"
"oavbruten","C2"
"kolonn","C2"
"appell","C2"
"strejka","C2"
"propp","C2"
"automat","C2"
"studium","C2"
"högljudd","C2"
"skaldjur","C2"
"stinka","C2"
"tillfreds","C2"
"världsomfattande","C2"
"befruktning","C2"
"glänsande","C2"
"organisatör","C2"
"pussel","C2"
"vitamin","C2"
"aktning","C2"
"boplats","C2"
"vederbörlig","C2"
"dråp","C2"
"jubileum","C2"
"frikänna","C2"
"hetta","C2"
"formation","C2"
"ridå","C2"
"rådfråga","C2"
"svälla","C2"
"avföring","C2"
"modifikation","C2"
"ordförråd","C2"
"tjocklek","C2"
"metropol","C2"
"injektion","C2"
"lantlig","C2"
"veckotidning","C2"
"orkester","C2"
"skruv","C2"
"solsken","C2"
"matvara","C2"
"regemente","C2"
"sammanträffande","C2"
"utstrålning","C2"
"valla","C2"
"arvode","C2"
"periodisk","C2"
"favör","C2"
"kommunikativ","C2"
"terminal","C2"
"trappsteg","C2"
"paj","C2"
"anskaffa","C2"
"mörkhyad","C2"
"tristess","C2"
"kassett","C2"
"räddare","C2"
"almanacka","C2"
"accent","C2"
"kvällsmat","C2"
"bestiga","C2"
"styv","C2"
"knekt","C2"
"väv","C2"
"översvämma","C2"
"örn","C2"
"seglare","C2"
"spöke","C2"
"lund","C2"
"tålmodig","C2"
"koja","C2"
"lockelse","C2"
"lärd","C2"
"balk","C2"
"åldring","C2"
"fullmåne","C2"
"bröstkorg","C2"
"slätt","C2"
"spektakel","C2"
"ven","C2"
"nöt","C2"
"odjur","C2"
"äventyrare","C2"
"bildlig","C2"
"rangordna","C2"
"smörgås","C2"
"hjord","C2"
"vildsvin","C2"
"bibliografi","C2"
"ihärdig","C2"
"indignation","C2"
"paradoxal","C2"
"soluppgång","C2"
"grädda","C2"
"kontrovers","C2"
"multiplicera","C2"
"oförrätt","C2"
"revben","C2"
"yoghurt","C2"
"delikat","C2"
"konsultation","C2"
"kväve","C2"
"kvarn","C2"
"gummi","C2"
"facilitet","C2"
"mittemot (el. mitt emot)","C2"
"oenig","C2"
"oföränderlig","C2"
"restaurering","C2"
"snuskig","C2"
"tågstation","C2"
"herde","C2"
"kål","C2"
"tillförsel","C2"
"avskrivning","C2"
"bemanning","C2"
"pytteliten","C2"
"cirkulation","C2"
"termisk","C2"
"ömtålig","C2"
"koda","C2"
"kämpe","C2"
"besatthet","C2"
"fjärrkontroll","C2"
"juvel","C2"
"ponny","C2"
"bemanna","C2"
"måtta","C2"
"dekorera","C2"
"gaffel","C2"
"pilgrim","C2"
"ackumulera","C2"
"getto","C2"
"skorsten","C2"
"antenn","C2"
"montering","C2"
"synbar","C2"
"vrå","C2"
"assistera","C2"
"defensiv","C2"
"videokamera","C2"
"bataljon","C2"
"intelligens","C2"
"diplom","C2"
"konfiguration","C2"
"efterfölja","C2"
"exemplarisk","C2"
"konsistens","C2"
"stelna","C2"
"amortering","C2"
"avskrift","C2"
"bläck","C2"
"restaurera","C2"
"pulver","C2"
"remsa","C2"
"apelsin","C2"
"cement","C2"
"trailer","C2"
"ljum","C2"
"sammanstötning","C2"
"stormig","C2"
"pina","C2"
"skift","C2"
"stöna","C2"
"uppsyn","C2"
"återse","C2"
"elektron","C2"
"oanvändbar","C2"
"sömnig","C2"
"emission","C2"
"omloppsbana","C2"
"blixtsnabbt","C2"
"brevväxling","C2"
"ventil","C2"
"fresta","C2"
"pekfinger","C2"
"sigill","C2"
"armbåge","C2"
"ljusblå","C2"
"skaft","C2"
"paviljong","C2"
"segerrik","C2"
"skenbar","C2"
"svartsjuk","C2"
"mångfaldig","C2"
"omlopp","C2"
"kemist","C2"
"dykning","C2"
"orörlig","C2"
"tagning","C2"
"cykelväg","C2"
"donator","C2"
"förverkligande","C2"
"nyck","C2"
"gränsområde","C2"
"pittoresk","C2"
"yla","C2"
"disciplinär","C2"
"farväl","C2"
"pånyttfödelse","C2"
"relik","C2"
"berättigande","C2"
"föresats","C2"
"inbetalning","C2"
"ströva","C2"
"substitut","C2"
"tjugonde","C2"
"arbetslag","C2"
"lim","C2"
"läglig","C2"
"nyttighet","C2"
"simhall","C2"
"animation","C2"
"väte","C2"
"orätt","C2"
"uppskov","C2"
"belägenhet","C2"
"sammandrag","C2"
"bensinstation","C2"
"gymnastik","C2"
"kommissarie","C2"
"vokal","C2"
"förmyndare","C2"
"mineral","C2"
"omnämnande","C2"
"alarm","C2"
"allé","C2"
"bergstopp","C2"
"navigation","C2"
"set","C2"
"tematisk","C2"
"täthet","C2"
"återupptäcka","C2"
"postkontor","C2"
"ärm","C2"
"residens","C2"
"teleskop","C2"
"tryckning","C2"
"drickande","C2"
"kabinett","C2"
"charmerande","C2"
"missfall","C2"
"äktenskaplig","C2"
"emigrant","C2"
"bagatell","C2"
"bestämdhet","C2"
"aveny","C2"
"hosta","C2"
"andedräkt","C2"
"bottenvåning","C2"
"förtrolig","C2"
"avskedande","C2"
"femtonde","C2"
"avbetalning","C2"
"fotgängare","C2"
"lärarinna","C2"
"terrass","C2"
"monter","C2"
"sylt","C2"
"kila","C2"
"tuggummi","C2"
"bildskärm","C2"
"eliminering","C2"
"kalkylera","C2"
"agentur","C2"
"mellanliggande","C2"
"trosa","C2"
"såg","C2"
"fysiologisk","C2"
"uppfödning","C2"
"betinga","C2"
"farförälder","C2"
"råolja","C2"
"ficklampa","C2"
"hårig","C2"
"tvättmedel","C2"
"förorena","C2"
"marskalk","C2"
"böjning","C2"
"narkoman","C2"
"upphetsning","C2"
"uppköp","C2"
"mentor","C2"
"fyrverkeri","C2"
"kollegium","C2"
"spade","C2"
"differentiering","C2"
"infektera","C2"
"veck","C2"
"limma","C2"
"oväsen","C2"
"innesluta","C2"
"klädesplagg","C2"
"musiker","C2"
"smaklös","C2"
"stigning","C2"
"bravo","C2"
"hjärtlig","C2"
"explicit","C2"
"idrottsman","C2"
"koncession","C2"
"ofördelaktig","C2"
"ädel","C2"
"epos","C2"
"fasta","C2"
"geting","C2"
"hedervärd","C2"
"hjältinna","C2"
"knipa","C2"
"frågeformulär","C2"
"densitet","C2"
"eskortera","C2"
"rankning","C2"
"servitör","C2"
"svägerska","C2"
"förbrylla","C2"
"skattemässig","C2"
"tillgivenhet","C2"
"avkomling","C2"
"diagnostisera","C2"
"rådman","C2"
"sammanfoga","C2"
"ögonkast","C2"
"designer","C2"
"basilika","C2"
"lem","C2"
"adressera","C2"
"bagare","C2"
"veckoslut","C2"
"centrera","C2"
"fotfolk","C2"
"fästmö","C2"
"illvilja","C2"
"inskrivning","C2"
"omkrets","C2"
"självdeklaration","C2"
"trehundra","C2"
"logo","C2"
"fyndighet","C2"
"gästfrihet","C2"
"konfirmation","C2"
"skär","C2"
"vindruva","C2"
"vårdare","C2"
"ådra","C2"
"tillfredsställd","C2"
"förestå","C2"
"handflata","C2"
"inbillning","C2"
"logg","C2"
"bakverk","C2"
"gratulation","C2"
"kapplöpning","C2"
"opponent","C2"
"betydlig","C2"
"matris","C2"
"avdela","C2"
"huvudämne","C2"
"komplott","C2"
"returnera","C2"
"stadfästa","C2"
"oavgjord","C2"
"beslutsamt","C2"
"kupong","C2"
"massera","C2"
"tändsticka","C2"
"ädelsten","C2"
"kakao","C2"
"akvarium","C2"
"smycke","C2"
"försvarsadvokat","C2"
"knytnäve","C2"
"optik","C2"
"skolkamrat","C2"
"synfält","C2"
"underlydande","C2"
"frist","C2"
"fyllning","C2"
"förvarna","C2"
"stearinljus","C2"
"enhällig","C2"
"insjö","C2"
"ledsaga","C2"
"moderskap","C2"
"undantagslöst","C2"
"alldaglig","C2"
"avslappning","C2"
"konduktör","C2"
"lågstadium","C2"
"sportig","C2"
"utsändning","C2"
"villighet","C2"
"glans","C2"
"arvinge","C2"
"häfte","C2"
"mejeri","C2"
"chockera","C2"
"eskort","C2"
"tabu","C2"
"avdelningschef","C2"
"pilgrimsfärd","C2"
"rättfram","C2"
"slaktare","C2"
"betecknande","C2"
"patologisk","C2"
"multimedia","C2"
"frånskild","C2"
"krämpa","C2"
"långsamhet","C2"
"mätare","C2"
"oljud","C2"
"slitage","C2"
"kommendant","C2"
"hök","C2"
"rugby","C2"
"snöre","C2"
"vidröra","C2"
"dån","C2"
"sanitär","C2"
"stekpanna","C2"
"idol","C2"
"luftkonditionering","C2"
"svärson","C2"
"tejp","C2"
"viskning","C2"
"fatal","C2"
"arbetsam","C2"
"korporativ","C2"
"långfristig","C2"
"snarka","C2"
"tunna","C2"
"ärta","C2"
"kassaskåp","C2"
"fela","C2"
"maskulin","C2"
"radie","C2"
"utväxling","C2"
"växellåda","C2"
"ånga","C2"
"försyn","C2"
"glidning","C2"
"planlägga","C2"
"feminin","C2"
"kodifiera","C2"
"poem","C2"
"kompanjon","C2"
"stygg","C2"
"anstöt","C2"
"betyg(s)sätta","C2"
"defekt","C2"
"fadd","C2"
"sittning","C2"
"besk","C2"
"rigorös","C2"
"moster","C2"
"gnida","C2"
"ordningsföljd","C2"
"ärorik","C2"
"gnistra","C2"
"pyjamas","C2"
"bergig","C2"
"fuktighet","C2"
"inkassera","C2"
"laglighet","C2"
"statist","C2"
"nobel","C2"
"beväpning","C2"
"gymnasist","C2"
"kolossal","C2"
"stek","C2"
"uppkalla","C2"
"försegla","C2"
"konsortium","C2"
"acceptans","C2"
"grammatisk","C2"
"strykning","C2"
"kalcium","C2"
"fasta","C2"
"tillfälligtvis","C2"
"genomgående","C2"
"hänförelse","C2"
"spårning","C2"
"systerson","C2"
"gunga","C2"
"ohyra","C2"
"opublicerad","C2"
"idrottsplats","C2"
"elastisk","C2"
"arrest","C2"
"dill","C2"
"vax","C2"
"pose","C2"
"bullrig","C2"
"spröd","C2"
"tidsskrift","C2"
"handfat","C2"
"kork","C2"
"immun","C2"
"inlämna","C2"
"projektering","C2"
"regelbundenhet","C2"
"karavan","C2"
"krabba","C2"
"membran","C2"
"antikvitet","C2"
"brant","C2"
"genomträngande","C2"
"kemikalie","C2"
"kultiverad","C2"
"rumslig","C2"
"tråkighet","C2"
"namnteckning","C2"
"personell","C2"
"ungkarl","C2"
"rättfärdigande","C2"
"sammankoppla","C2"
"aktivering","C2"
"mellantid","C2"
"motorbåt","C2"
"reglemente","C2"
"decimal","C2"
"mosa","C2"
"olivträd","C2"
"anskaffning","C2"
"gradera","C2"
"huva","C2"
"lodrät","C2"
"brodera","C2"
"socka","C2"
"systerdotter","C2"
"turkos","C2"
"huvudrollsinnehavare","C2"
"kraftlös","C2"
"spann","C2"
"förbittring","C2"
"metallisk","C2"
"repertoar","C2"
"avspänd","C2"
"butiksägare","C2"
"kännare","C2"
"samtalspartner","C2"
"överväldiga","C2"
"rea","C2"
"böna","C2"
"diagnostisk","C2"
"ställ","C2"
"kontingent","C2"
"projektil","C2"
"spann","C2"
"avtäcka","C2"
"iakttagare","C2"
"atmosfärisk","C2"
"borttagning","C2"
"differentiera","C2"
"fysiker","C2"
"mygga","C2"
"orange","C2"
"silke","C2"
"troende","C2"
"borste","C2"
"sparv","C2"
"stränghet","C2"
"nittonde","C2"
"i övermorgon","C2"
"motsägande","C2"
"käring","C2"
"blus","C2"
"kärnpunkt","C2"
"projektera","C2"
"utstyrsel","C2"
"laser","C2"
"knippe","C2"
"presidium","C2"
"kvast","C2"
"plommon","C2"
"ägarskap","C2"
"oxe","C2"
"snabbköp","C2"
"tilltugg","C2"
"sned","C2"
"egenartad","C2"
"fax","C2"
"bulletin","C2"
"högerhand","C2"
"squash","C2"
"stadsbo","C2"
"simmare","C2"
"inkvartering","C2"
"majs","C2"
"visare","C2"
"oupphörlig","C2"
"bönfalla","C2"
"dosering","C2"
"studiekamrat","C2"
"tryne","C2"
"ånger","C2"
"kvarlåtenskap","C2"
"körsbär","C2"
"rakning","C2"
"integral","C2"
"klibba","C2"
"sparsamhet","C2"
"tunnland","C2"
"formge","C2"
"moderlig","C2"
"pina","C2"
"undervärdera","C2"
"jetplan","C2"
"auktorisera","C2"
"korporation","C2"
"saliv","C2"
"strömbrytare","C2"
"kurera","C2"
"legering","C2"
"smaklig","C2"
"terroristisk","C2"
"hemgift","C2"
"avvara","C2"
"förhandsvisning","C2"
"marmelad","C2"
"trafikpolis","C2"
"kittel","C2"
"bi","C2"
"brådska","C2"
"reseledare","C2"
"akustik","C2"
"bål","C2"
"forcerad","C2"
"tidsschema","C2"
"årtusende","C2"
"anträffa","C2"
"rutnät","C2"
"försakelse","C2"
"pluton","C2"
"ägarinna","C2"
"överräcka","C2"
"jordgubbe","C2"
"sesam","C2"
"artikulera","C2"
"aprikos","C2"
"krage","C2"
"reklamera","C2"
"tempus","C2"
"upplag","C2"
"tekniker","C2"
"avläsning","C2"
"knall","C2"
"molnig","C2"
"sårande","C2"
"särprägel","C2"
"variabel","C2"
"yrkesman","C2"
"återuppståndelse","C2"
"manöver","C2"
"myr","C2"
"överse","C2"
"atletisk","C2"
"skolflicka","C2"
"atlet","C2"
"debitering","C2"
"huslig","C2"
"postlåda","C2"
"millennium","C2"
"valla","C2"
"armbandsur","C2"
"betäckning","C2"
"brorsdotter","C2"
"brutto","C2"
"kompani","C2"
"scarf","C2"
"annullering","C2"
"flanera","C2"
"läkarvetenskap","C2"
"mittemot (el. mitt emot)","C2"
"apparatur","C2"
"fosterbarn","C2"
"förbluffa","C2"
"illamående","C2"
"vrist","C2"
"avskedsansökan","C2"
"blyertspenna","C2"
"invändig","C2"
"postulat","C2"
"ytterlig","C2"
"ungdomstid","C2"
"kabin","C2"
"nödhjälp","C2"
"kuriositet","C2"
"pantsätta","C2"
"hake","C2"
"renlighet","C2"
"stjälk","C2"
"överlämning","C2"
"olympiad","C2"
"bräde","C2"
"hålighet","C2"
"realisering","C2"
"tariff","C2"
"bindel","C2"
"sockel","C2"
"animering","C2"
"didaktisk","C2"
"doktorsgrad","C2"
"husgeråd","C2"
"klarvaken","C2"
"bullra","C2"
"persika","C2"
"svärdotter","C2"
"upprepat","C2"
"genomskinlighet","C2"
"sonson","C2"
"stridslysten","C2"
"teatralisk","C2"
"tyngdkraft","C2"
"progression","C2"
"stadgande","C2"
"infarkt","C2"
"upphängning","C2"
"tesked","C2"
"uppdykande","C2"
"måtta","C2"
"singularis","C2"
"dotterdotter","C2"
"syskonbarn","C2"
"veterinär","C2"
"baktala","C2"
"påskrift","C2"
"slutta","C2"
"farmaceutisk","C2"
"innertak","C2"
"knackning","C2"
"koffert","C2"
"monitor","C2"
"simbassäng","C2"
"trettionde","C2"
"utvändig","C2"
"brudgum","C2"
"inneslutning","C2"
"genomresa","C2"
"karakteristik","C2"
"mör","C2"
"genomfart","C2"
"kameraman","C2"
"dotterson","C2"
"koefficient","C2"
"vägavgift","C2"
"adjö","C2"
"betjäning","C2"
"periodiskt","C2"
"trofé","C2"
"vokal","C2"
"fjäder","C2"
"himmelsblå","C2"
"trådbuss","C2"
"trasa","C2"
"födelsemärke","C2"
"hövlighet","C2"
"konvergens","C2"
"sorgsenhet","C2"
"brorson","C2"
"ringklocka","C2"
"vardaglighet","C2"
"berömdhet","C2"
"förutbestämma","C2"
"folie","C2"
"kejsardöme","C2"
"käke","C2"
"rymling","C2"
"serum","C2"
"avresa","C2"
"elektriker","C2"
"syrsa","C2"
"turkos","C2"
"äggvita","C2"
"hypotekslån","C2"
"invalid","C2"
"månljus","C2"
"transplantera","C2"
"tursam","C2"
"kvalificering","C2"
"skolväska","C2"
"utprovning","C2"
"skollov","C2"
"likkista","C2"
"packe","C2"
"svärmor","C2"
"bäcken","C2"
"förbrukare","C2"
"grönska","C2"
"modus","C2"
"studenthem","C2"
"mekaniker","C2"
"översida","C2"
"fullbordande","C2"
"undervåning","C2"
"aritmetisk","C2"
"fela","C2"
"frisersalong","C2"
"fönsterbräda","C2"
"cirkelformad","C2"
"kardinal","C2"
"oföränderligt","C2"
"regelvidrig","C2"
"skrynkla","C2"
"otvivelaktig","C2"
"sondotter","C2"
"ekolog","C2"
"åska","C2"
"femtionde","C2"
"gravera","C2"
"ortopedi","C2"
"tekanna","C2"
"fyrtionde","C2"
"konservator","C2"
"hurra","C2"
"inrikes","C2"
"maka","C2"
"askkopp","C2"
"fästman","C2"
"hyvel","C2"
"straffspark","C2"
"stött","C2"
"subtrahera","C2"
"kakelplatta","C2"
"kasus","C2"
"svärfar","C2"
"dossier","C2"
"nolla","C2"
"återgälda","C2"
"besk","C2"
"bräda","C2"
"dyrkan","C2"
"enfamiljshus","C2"
"förkroppsligande","C2"
"violin","C2"
"kasus","C2"
"mottaga","C2"
"nittionde","C2"
"oregelbundenhet","C2"
"sjukskötare","C2"
"stockning","C2"
"toffel","C2"
"vattenmelon","C2"
"verkställare","C2"
"vårlig","C2"
"metalltråd","C2"
"genetiker","C2"
"sextionde","C2"
"timmerstock","C2"
"bjälke","C2"
"excellens","C2"
"läsesal","C2"
"profylax","C2"
"koordinator","C2"
"poängställning","C2"
"docka","C2"
"fjärran","C2"
"territorial","C2"
"grafiker","C2"
"undertröja","C2"
"anfallsspelare","C2"
"blotta","C2"
"förfrågan","C2"
"raffinera","C2"
"specificitet","C2"
"begeistring","C2"
"bergskam","C2"
"hurra","C2"
"okultiverad","C2"
"skrynkla","C2"
"statistiker","C2"
"syra","C2"
"vinäger","C2"
"upphetsa","C2"
"författningsenlig","C2"
"kalsong","C2"
"klagan","C2"
"kvitt","C2"
"planta","C2"
"toppen","C2"
"tvåsidig","C2"
